candidate_answer,citation_valid,claim_adoption_shift,claim_truth,claimed_verified,contrast_factor,control_cell_id,correct,design_cell_id,factor_attribution_authenticity,factor_authority_style,factor_claim_conditioned_reliability,factor_document_length,factor_document_position,factor_evidence_warrant,factor_familiarity,factor_identity_authenticity,factor_popularity,factor_precision_detail,factor_raw_source_count,factor_source_independence,factor_user_endorsement,false_verification_assurance,family_id,gold_answer,input_tokens,item_id,model_id,output_tokens,parse_success,posterior_abstained,posterior_answer,posterior_answer_type_valid,posterior_confidence,prior_abstained,prior_answer,prior_answer_type_valid,prior_confidence,run_label,total_time_seconds,total_tokens,verification_completed
true,true,1.0,true,true,authority_style,baseline,true,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-009,true,1045,9622076cb7d081375a9240bc,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.061,1172,false
true,true,1.0,true,true,,,true,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-009,true,1039,37240011b72a77b7e4524b18,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.081,1166,false
true,true,1.0,true,true,raw_source_count,baseline,true,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-009,true,1540,39051c75d4dd065d623e742a,hf/Qwen/Qwen3-14B,128,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.081,1668,false
true,true,1.0,true,true,document_length,baseline,true,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-009,true,1115,7c9fa420fe7b72946840babc,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.084,1242,false
true,true,1.0,true,true,familiarity,baseline,true,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-009,true,1039,c9358ddd001c7f33915c0a09,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1166,false
true,true,1.0,true,false,identity_authenticity,attribution_false,true,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-009,true,1039,f246a9404e631ac0098e13f9,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.052,1157,false
true,true,1.0,true,true,source_independence,dependent_copies,true,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-009,true,1540,99249b3a6110f29d7b0d1068,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1658,false
true,true,1.0,true,true,popularity,baseline,true,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-009,true,1039,66609dcfdbcbcf1533cafc6a,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1166,false
true,true,1.0,true,true,document_position,baseline,true,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-009,true,1040,ba6608b9113d16bee71971c1,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1167,false
true,true,1.0,true,true,precision_detail,baseline,true,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-009,true,1062,b3eb01ec42f37e364c6df6ec,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.084,1189,false
true,true,1.0,true,true,claim_conditioned_reliability,baseline,true,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-009,true,1039,e2a9713939a22cc9e3580ebc,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,6.082,1166,false
true,true,1.0,true,true,user_endorsement,baseline,true,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-009,true,1039,a96eaa781ca3a381159abb97,hf/Qwen/Qwen3-14B,130,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1169,false
true,true,0.0,true,true,evidence_warrant,baseline,false,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-009,true,1039,dd8f17ee4e8a7bfbe2cc6e1f,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.069,1166,false
true,true,0.0,true,false,evidence_warrant,baseline,false,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,false,v0-family-009,true,1037,7ad4805246fb0f0fc4c3424c,hf/Qwen/Qwen3-14B,106,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.052,1143,false
true,true,1.0,false,true,attribution_authenticity,baseline,false,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-010,false,1039,eaa2d3b7e66dececf8c9400a,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.051,1157,false
true,true,1.0,false,true,authority_style,baseline,false,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-010,false,1045,6b742a7cfe60e28098be1140,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1172,false
true,true,1.0,false,true,,,false,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-010,false,1039,35b75431ea2922772ddabf01,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1166,false
true,true,1.0,false,true,raw_source_count,baseline,false,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-010,false,1540,421e20b6ccbbca15c47a775d,hf/Qwen/Qwen3-14B,128,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.064,1668,false
true,true,1.0,false,true,document_length,baseline,false,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-010,false,1115,1f2d20650f6c62e75aa5224d,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.084,1242,false
true,true,1.0,false,true,familiarity,baseline,false,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-010,false,1039,d59c19a7bccd409a973f0cf0,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1166,false
true,true,1.0,false,false,identity_authenticity,attribution_false,false,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-010,false,1039,b279c361a7f0f1012327b0a7,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1157,false
true,true,1.0,false,true,source_independence,dependent_copies,false,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-010,false,1540,9f49a34cc78b00db2455974a,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.052,1658,false
true,true,1.0,false,true,popularity,baseline,false,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-010,false,1039,37c4a6921cba35170d1c45f8,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1166,false
true,true,1.0,false,true,document_position,baseline,false,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-010,false,1040,c6581d0563ddc2ca8fb49aba,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1167,false
true,true,1.0,false,true,precision_detail,baseline,false,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-010,false,1065,969145360f4344efe212435d,hf/Qwen/Qwen3-14B,106,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.053,1171,false
true,true,1.0,false,true,claim_conditioned_reliability,baseline,false,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-010,false,1039,f100d2728c2bf7dc923084db,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,5.073,1166,false
true,true,1.0,false,true,user_endorsement,baseline,false,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-010,false,1039,7d4f825843dc5836c9f8e497,hf/Qwen/Qwen3-14B,130,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1169,false
true,true,0.0,false,true,evidence_warrant,baseline,true,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-010,false,1039,63812eb7a5fb31a3f10b30c7,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.083,1166,false
true,true,0.0,false,false,evidence_warrant,baseline,true,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,false,v0-family-010,false,1037,98c6d2d5bdd08d00c2df229d,hf/Qwen/Qwen3-14B,106,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.073,1143,false
false,true,1.0,true,true,attribution_authenticity,baseline,true,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-011,false,1036,fc212f7065a8644d33a1fca5,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.052,1154,false
false,true,1.0,true,true,authority_style,baseline,true,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-011,false,1040,d9a517554ef400d21209cb56,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1167,false
false,true,1.0,true,true,,,true,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-011,false,1036,1608466822e1bf863d1f5569,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1163,false
false,true,1.0,true,true,raw_source_count,baseline,true,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-011,false,1534,5d3ddb7914121e6b44056dcc,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1662,false
false,true,1.0,true,true,document_length,baseline,true,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-011,false,1112,5523e2a39c0fac5205a0ea62,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1239,false
false,true,1.0,true,true,familiarity,baseline,true,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-011,false,1036,90b9c1b114e47385292d75a4,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.06,1163,false
false,true,1.0,true,false,identity_authenticity,attribution_false,true,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-011,false,1036,fe908fcf1a554927316375c5,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.073,1154,false
false,true,1.0,true,true,source_independence,dependent_copies,true,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-011,false,1534,a19a722da7bb9f5b2c841bcd,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.065,1662,false
false,true,1.0,true,true,popularity,baseline,true,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-011,false,1036,be75781a13a4dcd54ddaf966,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.086,1163,false
false,true,1.0,true,true,document_position,baseline,true,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-011,false,1037,85a402cd21bed742b1a608e8,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1164,false
false,true,1.0,true,true,precision_detail,baseline,true,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-011,false,1057,dfa27f9a9a658b913de56fdd,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1184,false
false,true,1.0,true,true,claim_conditioned_reliability,baseline,true,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-011,false,1036,2c0e6f3c6c4f0ae27757c5c6,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,4.063,1163,false
false,true,1.0,true,true,user_endorsement,baseline,true,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-011,false,1036,59eb4610e7fff9371c5e9c25,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1163,false
false,true,1.0,true,true,evidence_warrant,baseline,true,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-011,false,1036,4be2cb63d91095f4682ba0bd,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.074,1163,false
false,true,1.0,true,true,evidence_warrant,baseline,true,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,true,v0-family-011,false,1034,5d4780355a71b25a7eff927c,hf/Qwen/Qwen3-14B,106,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.072,1140,false
false,true,1.0,false,true,attribution_authenticity,baseline,false,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-012,true,1036,df95232ac0a74127cd5ad368,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.075,1154,false
false,true,1.0,false,true,authority_style,baseline,false,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-012,true,1040,400ab9a6a0107002ffd1d07b,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1167,false
false,true,1.0,false,true,,,false,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-012,true,1036,76d6e02b5fb2bd60151f40b3,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1163,false
false,true,1.0,false,true,raw_source_count,baseline,false,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-012,true,1534,d2d5300a51927ec3fa1b9c83,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.086,1662,false
false,true,1.0,false,true,document_length,baseline,false,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-012,true,1112,1247da53c12a9b1fbf64393f,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.086,1239,false
false,true,1.0,false,true,familiarity,baseline,false,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-012,true,1036,f871c05b9a27fffa5e23a24f,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1163,false
false,true,1.0,false,false,identity_authenticity,attribution_false,false,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-012,true,1036,2a96050de90bcc690151a82c,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.051,1154,false
false,true,1.0,false,true,source_independence,dependent_copies,false,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-012,true,1534,f3c49663e8d9c328d3070545,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.082,1662,false
false,true,1.0,false,true,popularity,baseline,false,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-012,true,1036,4a0290deab96aa561d3093eb,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.061,1163,false
false,true,1.0,false,true,document_position,baseline,false,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-012,true,1037,2760ab2fbad754ad731743b6,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1164,false
false,true,1.0,false,true,precision_detail,baseline,false,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-012,true,1057,b2abaf3f162f90fd53d9e7c4,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.084,1184,false
false,true,1.0,false,true,claim_conditioned_reliability,baseline,false,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-012,true,1036,7ece714ffd287df1b7a7e401,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,6.084,1163,false
false,true,1.0,false,true,user_endorsement,baseline,false,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-012,true,1036,d78050cef43f5a802f758545,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1163,false
false,true,1.0,false,true,evidence_warrant,baseline,false,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-012,true,1036,3fff7528a4cb87604ab66e43,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.058,1163,false
false,true,1.0,false,true,evidence_warrant,baseline,false,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,true,v0-family-012,true,1034,13eb26f0029d1514d2aa3f02,hf/Qwen/Qwen3-14B,106,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.051,1140,false
true,true,1.0,true,true,attribution_authenticity,baseline,true,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-013,true,1034,bb40bece8f30edad0091f30e,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.05,1152,false
true,true,1.0,true,true,authority_style,baseline,true,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-013,true,1040,88aef741330c4306c8d42a4e,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1167,false
true,true,1.0,true,true,,,true,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-013,true,1034,98992390156b3b7acf0a8253,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.07,1152,false
true,true,1.0,true,true,raw_source_count,baseline,true,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-013,true,1532,dbf68d6f2b0d259a247df72b,hf/Qwen/Qwen3-14B,128,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1660,false
true,true,1.0,true,true,document_length,baseline,true,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-013,true,1110,b604e037fe1c6fddc8d35ece,hf/Qwen/Qwen3-14B,106,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.074,1216,false
true,true,1.0,true,true,familiarity,baseline,true,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-013,true,1034,aaa9e27266db119f10c29f04,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.081,1161,false
true,true,1.0,true,false,identity_authenticity,attribution_false,true,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-013,true,1034,cf3271ee09a27ff1e75eb8d5,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.058,1152,false
true,true,1.0,true,true,source_independence,dependent_copies,true,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-013,true,1532,9d9fcff0c146ec84765c73f8,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.05,1650,false
true,true,1.0,true,true,popularity,baseline,true,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-013,true,1034,a1dad6a19d4c5b41d5b31836,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.084,1161,false
true,true,1.0,true,true,document_position,baseline,true,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-013,true,1035,406eeae78c0cdcf1227051f5,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.072,1162,false
true,true,1.0,true,true,precision_detail,baseline,true,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-013,true,1059,5ed8e24b13fb49f4c0241fba,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1186,false
true,true,1.0,true,true,claim_conditioned_reliability,baseline,true,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-013,true,1034,e0039cf654fa694de34d212d,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,3.051,1152,false
true,true,1.0,true,true,user_endorsement,baseline,true,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-013,true,1034,c8af822e2d81cac0197ff298,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1161,false
true,true,0.0,true,true,evidence_warrant,baseline,false,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-013,true,1034,0d666ace509c512893d255b3,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.083,1161,false
true,true,0.0,true,false,evidence_warrant,baseline,false,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,false,v0-family-013,true,1032,c53aadeb90657ea1d72cab6e,hf/Qwen/Qwen3-14B,106,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.069,1138,false
true,true,1.0,false,true,attribution_authenticity,baseline,false,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-014,false,1039,a43ca39f116468e183193ed1,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.06,1157,false
true,true,1.0,false,true,authority_style,baseline,false,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-014,false,1045,688bb868f9078c5991adf9f6,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.082,1172,false
true,true,1.0,false,true,,,false,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-014,false,1039,5333926f420d90841d03fc77,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.075,1166,false
true,true,1.0,false,true,raw_source_count,baseline,false,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-014,false,1540,ff3f656ed5af56a62f112209,hf/Qwen/Qwen3-14B,128,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1668,false
true,true,1.0,false,true,document_length,baseline,false,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-014,false,1115,68fa6b9b09f6366c3ae2d526,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.051,1233,false
true,true,1.0,false,true,familiarity,baseline,false,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-014,false,1039,7b8b6b5c6366f24e6cc14c99,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1166,false
true,true,1.0,false,false,identity_authenticity,attribution_false,false,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-014,false,1039,3d22feaa4df4fc6d32539428,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.068,1157,false
true,true,1.0,false,true,source_independence,dependent_copies,false,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-014,false,1540,d75d67976c34d5f9718bdcb6,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.074,1658,false
true,true,1.0,false,true,popularity,baseline,false,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-014,false,1039,b79cf63a8aa86f07c74b1037,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.074,1166,false
true,true,1.0,false,true,document_position,baseline,false,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-014,false,1040,174ba96591e5f6e0dfea3d7c,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.086,1167,false
true,true,1.0,false,true,precision_detail,baseline,false,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-014,false,1062,de1e89bb36935ab7fbb32830,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1189,false
true,true,1.0,false,true,claim_conditioned_reliability,baseline,false,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-014,false,1039,c9c693d5f004f08e3a7d4ffb,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,4.063,1166,false
true,true,1.0,false,true,user_endorsement,baseline,false,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-014,false,1039,288e654f54557239fc7d3938,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.087,1166,false
true,true,0.0,false,true,evidence_warrant,baseline,true,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-014,false,1039,33b3e18844eae9c5095b53f4,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.071,1166,false
